ferramenta,taxa_abertura,flag_cobranca,flag_emoji,flag_exclamacao,flag_dinheiro,flag_fatura,flag_limite,flag_cashback,flag_nome,n_palavras,sentiment,sentimento,adjective,adposition,adverb,auxiliary,coordinating conjunction,determiner,interjection,noun,numeral,other,pronoun,proper noun,punctuation,space,subordinating conjunction,symbol,verb,cluster_hero,cluster_dbscan,cluster_dbscan_tsne,ano,dia,mes,dia_semana,hora
Infobip,0.3472222222222222,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,2,3,Thursday,12
Infobip,0.13893129770992366,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,31,3,Friday,18
Infobip,0.26878722595361804,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,10,3,Friday,18
Salesforce,0.27911813643926786,0,0,0,0,0,0,0,0,6,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,9.0,0,0,10,2023,17,4,Monday,19
Infobip,0.3157894736842105,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,20,4,Thursday,13
Infobip,0.5714285714285714,0,1,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6,0,6,2023,18,4,Tuesday,13
Infobip,0.24434035909445745,0,1,0,0,0,1,0,0,10,0.0,ruim,34.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,8,0,6,2023,21,6,Wednesday,18
Infobip,0.34210526315789475,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,28,2,Tuesday,13
Infobip,0.2698684962835906,0,1,0,0,0,1,0,0,9,0.0,ruim,11.0,11.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,8,0,6,2023,18,5,Thursday,14
Infobip,0.42424242424242425,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,23,3,Thursday,11
Infobip,0.4424778761061947,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,21,6,Wednesday,18
Infobip,0.17022613065326633,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,23,3,Thursday,18
Infobip,0.5555555555555556,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,8,2023,2,3,Thursday,18
Salesforce,0.1418370658876988,0,0,1,0,0,1,0,0,6,0.0,neutro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12,0,3,2023,30,5,Tuesday,18
Infobip,0.24475685641852962,0,1,0,0,0,0,0,0,6,0.0,ruim,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,6,0,6,2023,25,4,Tuesday,15
Infobip,0.20224719101123595,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,2,3,Thursday,19
Infobip,0.0677384780278671,1,0,0,0,0,0,0,0,6,0.0,neutro,0.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,12,2023,27,4,Thursday,16
Salesforce,0.18413173652694612,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,14,2023,17,5,Wednesday,2
Salesforce,0.25966447848285923,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11,0,5,2023,18,4,Tuesday,18
Salesforce,0.17828825490922565,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,2,2023,3,3,Friday,18
Salesforce,0.1441351888667992,0,0,1,0,0,1,0,0,6,0.0,neutro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12,0,3,2023,17,4,Monday,18
Salesforce,0.16449796076908138,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0,0,8,2023,19,3,Sunday,18
Infobip,0.2418379685610641,0,1,0,0,0,1,0,0,10,0.0,ruim,34.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,8,0,6,2023,25,5,Thursday,16
Salesforce,0.17165668662674652,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11,0,13,2023,2,5,Tuesday,16
Infobip,0.3770491803278688,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,20,3,Monday,12
Infobip,0.21518987341772153,0,0,0,0,1,0,0,0,5,0.0,neutro,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0,0,5,2023,25,2,Saturday,12
Infobip,0.35454545454545455,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,14,4,Friday,20
Infobip,0.3188405797101449,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,9,3,Thursday,13
Infobip,0.36363636363636365,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,10,4,Monday,12
Infobip,0.2066420664206642,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,31,3,Friday,18
Infobip,0.1532976827094474,0,0,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,0,0,8,2023,16,3,Thursday,18
Infobip,0.24535315985130113,0,1,0,0,0,1,0,0,8,0.0,neutro,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,3.0,8,0,6,2023,19,7,Wednesday,14
Infobip,0.265625,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,17,3,Friday,15
Infobip,0.2400611620795107,0,1,0,0,0,1,0,0,9,0.0,ruim,11.0,11.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,8,0,6,2023,14,4,Friday,20
Infobip,0.3380281690140845,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,27,2,Monday,12
Infobip,0.4358974358974359,0,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,4,2023,21,7,Friday,16
Infobip,0.5,0,0,0,0,0,0,0,0,1,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,20,6,Tuesday,11
Infobip,0.1825605132691747,0,0,1,0,0,1,0,0,6,0.0,neutro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12,0,3,2023,17,4,Monday,18
Infobip,0.25675675675675674,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,6,3,Monday,12
Infobip,0.3157894736842105,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,25,5,Thursday,16
Salesforce,0.12335092348284961,1,0,0,0,0,0,0,0,4,0.0,neutro,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,5,2022,25,10,Tuesday,10
Infobip,0.48148148148148145,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,28,3,Tuesday,11
Salesforce,0.26766917293233083,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,14,2023,17,5,Wednesday,2
Infobip,0.19269406392694063,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,23,3,Thursday,18
Salesforce,0.1715903060321953,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,8.0,8.0,0.0,0.0,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,2,2023,6,3,Monday,18
Infobip,0.18289434744007102,0,0,1,0,0,1,0,0,6,0.0,neutro,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12,0,3,2023,30,5,Tuesday,18
Salesforce,0.43478260869565216,1,1,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,8.0,13,3,9,2022,21,9,Wednesday,12
Infobip,0.35671342685370744,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,4,7,Tuesday,17
Infobip,0.1771756122980719,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,25,2,Saturday,12
Infobip,0.19507186858316222,0,0,0,0,1,0,0,0,5,0.0,neutro,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0,0,5,2023,28,4,Friday,18
Infobip,0.22211981566820277,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,27,3,Monday,18
Infobip,0.17807351077313055,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,3,4,Monday,18
Infobip,0.2372735116479724,0,1,0,0,0,1,0,0,10,0.0,ruim,34.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,8,0,6,2023,2,6,Friday,17
Infobip,0.1859504132231405,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,3,4,Monday,18
Infobip,0.3283582089552239,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,15,6,Thursday,18
Infobip,0.19901719901719903,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,27,2,Monday,17
Infobip,0.18407960199004975,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,13,3,Monday,18
Infobip,0.5405405405405406,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,21,3,Tuesday,12
Infobip,0.5714285714285714,0,0,0,0,0,0,0,0,6,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12,0,3,2023,20,3,Monday,14
Infobip,0.16711301553294056,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,27,3,Monday,18
Infobip,0.13636363636363635,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,16,3,Thursday,18
Infobip,0.21823617339312407,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,3,3,Friday,18
Infobip,0.1994219653179191,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,22,2,Wednesday,18
Salesforce,0.2501828822238478,0,1,0,0,0,0,0,0,3,0.0,neutro,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,6,2023,20,4,Thursday,19
Infobip,0.45,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,11,4,Tuesday,11
Salesforce,0.2701798410706817,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11,0,5,2023,18,4,Tuesday,18
Infobip,0.26666666666666666,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,14,3,Tuesday,15
Salesforce,0.18786382077967895,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,2,2023,3,3,Friday,18
Salesforce,0.26850507982583455,0,0,0,0,0,0,0,0,5,0.0,neutro,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,2023,17,5,Wednesday,8
Salesforce,0.2637271214642263,0,0,0,0,0,0,0,0,6,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,9.0,0,0,10,2023,17,4,Monday,19
Infobip,0.48148148148148145,0,0,0,0,0,0,0,0,1,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,6,6,Tuesday,16
Infobip,0.34545454545454546,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,27,4,Thursday,16
Infobip,0.42857142857142855,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,4,2023,19,7,Wednesday,15
Infobip,0.19184290030211482,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,9,3,Thursday,18
Infobip,0.174573055028463,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,3,4,Monday,18
Infobip,0.1765873015873016,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,16,3,Thursday,18
Infobip,0.15903307888040713,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,27,3,Monday,18
Infobip,0.18661787767903815,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,27,2,Monday,18
Infobip,0.17397881996974282,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,6,3,Monday,18
Infobip,0.19555555555555557,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,25,2,Saturday,12
Infobip,0.2018348623853211,0,0,0,0,1,0,0,0,5,0.0,neutro,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0,0,5,2023,10,4,Monday,18
Infobip,0.4471830985915493,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,12,0,3,2023,21,7,Friday,14
Infobip,0.22123893805309736,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,20,3,Monday,18
Infobip,0.16907775768535263,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,16,3,Thursday,18
Infobip,0.2857142857142857,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,5,6,Monday,14
Infobip,0.5172413793103449,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,19,6,Monday,17
Infobip,0.28705690816251017,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,10,3,Friday,18
Infobip,0.29891304347826086,0,0,0,0,0,0,0,0,0,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3,7,23,2023,24,3,Friday,8
Infobip,0.3472222222222222,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,7,3,Tuesday,12
Infobip,0.16835016835016836,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,22,2,Wednesday,18
Infobip,0.20535714285714285,0,0,1,0,0,0,0,0,5,0.0,neutro,26.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,11,0,25,2023,27,2,Monday,18
Infobip,0.1857707509881423,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,9,3,Thursday,18
Infobip,0.22983870967741934,0,0,0,0,1,0,0,0,5,0.0,neutro,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0,0,5,2023,27,3,Monday,18
Infobip,0.40476190476190477,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,15,6,Thursday,18
Infobip,0.2880658436213992,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,2,3,Thursday,19
Infobip,0.17073170731707318,0,0,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,0,0,8,2023,27,3,Monday,18
Infobip,0.3333333333333333,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,2,6,Friday,17
Infobip,0.15643564356435644,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,13,3,Monday,18
Infobip,0.21584699453551912,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,20,3,Monday,18
Infobip,0.5098039215686274,0,1,0,0,0,1,0,0,3,-296,neutro,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9,8,24,2023,19,7,Wednesday,14
Infobip,0.16114457831325302,0,0,0,0,1,0,0,0,6,0.0,neutro,0.0,18.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11,0,22,2023,23,3,Thursday,18
Infobip,0.5652173913043478,0,1,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6,0,6,2023,21,7,Friday,16
Infobip,0.27099236641221375,0,1,0,0,0,1,0,0,9,0.0,ruim,11.0,11.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,8,0,6,2023,27,4,Thursday,16
Infobip,0.22943396226415094,0,1,0,0,0,1,0,0,9,0.0,ruim,11.0,11.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,11.0,8,0,6,2023,5,5,Friday,19
Infobip,0.1934826883910387,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,10,4,Monday,18
Infobip,0.22888283378746593,0,1,0,0,0,1,0,0,10,0.0,ruim,34.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,8,0,6,2023,15,6,Thursday,18
Infobip,0.15448188175460903,0,0,0,1,0,0,0,0,2,0.0,neutro,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,16,2023,31,3,Friday,18
