,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,faixa_propensao
5567,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,137,154,154814,207177,0.8896103896103896,0.747254762835643,0.14235562677474667,0.14235562677474667,0. Grupo com propensão inf a 1%
402,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,249,280,154814,207177,0.8892857142857142,0.747254762835643,0.14203095145007127,0.14203095145007127,0. Grupo com propensão inf a 1%
2041,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,60,327,8638,207177,0.1834862385321101,0.041693817363896574,0.14179242116821353,0.14179242116821353,2. Grupo com propensão inf a 8%
1493,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,96,108,154814,207177,0.8888888888888888,0.747254762835643,0.14163412605324588,0.14163412605324588,0. Grupo com propensão inf a 1%
1400,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income,104,117,154814,207177,0.8888888888888888,0.747254762835643,0.14163412605324588,0.14163412605324588,0. Grupo com propensão inf a 1%
5555,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,152,171,154814,207177,0.8888888888888888,0.747254762835643,0.14163412605324588,0.14163412605324588,0. Grupo com propensão inf a 1%
2243,- B tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,88,99,154814,207177,0.8888888888888888,0.747254762835643,0.14163412605324588,0.14163412605324588,0. Grupo com propensão inf a 1%
1658,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income,135,152,154814,207177,0.8881578947368421,0.747254762835643,0.14090313190119919,0.14090313190119919,0. Grupo com propensão inf a 1%
123,- C tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento,8375,9430,154814,207177,0.8881230116648993,0.747254762835643,0.1408682488292563,0.1408682488292563,0. Grupo com propensão inf a 1%
2002,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,238,1251,10279,207177,0.19024780175859313,0.049614580769100816,0.14063322098949232,0.14063322098949232,1. Grupo com propensão inf a 3%
579,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income,121,664,8638,207177,0.1822289156626506,0.041693817363896574,0.14053509829875402,0.14053509829875402,2. Grupo com propensão inf a 8%
30273,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,87,98,154814,207177,0.8877551020408163,0.747254762835643,0.14050033920517335,0.14050033920517335,0. Grupo com propensão inf a 1%
4415,- C tempo_aprovacao A flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,79,89,154814,207177,0.8876404494382022,0.747254762835643,0.14038568660255923,0.14038568660255923,0. Grupo com propensão inf a 1%
182,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,83,456,8638,207177,0.18201754385964913,0.041693817363896574,0.14032372649575256,0.14032372649575256,2. Grupo com propensão inf a 8%
29651,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,71,80,154814,207177,0.8875,0.747254762835643,0.140245237164357,0.140245237164357,0. Grupo com propensão inf a 1%
29,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income,150,825,8638,207177,0.18181818181818182,0.041693817363896574,0.14012436445428525,0.14012436445428525,2. Grupo com propensão inf a 8%
658,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,63,71,154814,207177,0.8873239436619719,0.747254762835643,0.1400691808263289,0.1400691808263289,0. Grupo com propensão inf a 1%
6766,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,64,338,10279,207177,0.1893491124260355,0.049614580769100816,0.13973453165693467,0.13973453165693467,1. Grupo com propensão inf a 3%
48,- A tempo_aprovacao flag_autonomo dias_atraso D tempo_relacionamento C avg_vl_total_spending,1238,1396,154814,207177,0.8868194842406877,0.747254762835643,0.13956472140504472,0.13956472140504472,0. Grupo com propensão inf a 1%
3332,- C tempo_aprovacao flag_autonomo A dias_atraso D tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite,94,106,154814,207177,0.8867924528301887,0.747254762835643,0.13953768999454574,0.13953768999454574,0. Grupo com propensão inf a 1%
365,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income,242,273,154814,207177,0.8864468864468864,0.747254762835643,0.13919212361124345,0.13919212361124345,0. Grupo com propensão inf a 1%
2624,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income ganho_limite,78,88,154814,207177,0.8863636363636364,0.747254762835643,0.1391088735279934,0.1391088735279934,0. Grupo com propensão inf a 1%
2003,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,226,1251,8638,207177,0.1806554756195044,0.041693817363896574,0.13896165825560783,0.13896165825560783,2. Grupo com propensão inf a 8%
5857,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,197,1093,8638,207177,0.18023787740164685,0.041693817363896574,0.13854406003775027,0.13854406003775027,2. Grupo com propensão inf a 8%
149,- A tempo_aprovacao flag_autonomo dias_atraso D tempo_relacionamento C avg_vl_total_spending nr_declared_income,1205,1361,154814,207177,0.8853783982365907,0.747254762835643,0.13812363540094774,0.13812363540094774,0. Grupo com propensão inf a 1%
97,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,167,616,27590,207177,0.2711038961038961,0.1331711531685467,0.13793274293534943,0.13793274293534943,3. Grupo com propensão entre 8-14%
13228,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,100,113,154814,207177,0.8849557522123894,0.747254762835643,0.13770098937674646,0.13770098937674646,0. Grupo com propensão inf a 1%
1280,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,69,78,154814,207177,0.8846153846153846,0.747254762835643,0.13736062177974162,0.13736062177974162,0. Grupo com propensão inf a 1%
280,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,115,130,154814,207177,0.8846153846153846,0.747254762835643,0.13736062177974162,0.13736062177974162,0. Grupo com propensão inf a 1%
2621,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income ganho_limite,115,130,154814,207177,0.8846153846153846,0.747254762835643,0.13736062177974162,0.13736062177974162,0. Grupo com propensão inf a 1%
4628,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,90,504,8638,207177,0.17857142857142858,0.041693817363896574,0.136877611207532,0.136877611207532,2. Grupo com propensão inf a 8%
721,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending,264,1416,10279,207177,0.1864406779661017,0.049614580769100816,0.1368260971970009,0.1368260971970009,1. Grupo com propensão inf a 3%
30400,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,61,69,154814,207177,0.8840579710144928,0.747254762835643,0.13680320817884983,0.13680320817884983,0. Grupo com propensão inf a 1%
3344,- C tempo_aprovacao flag_autonomo A dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,221,250,154814,207177,0.884,0.747254762835643,0.13674523716435705,0.13674523716435705,0. Grupo com propensão inf a 1%
170,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,63,382,5856,207177,0.1649214659685864,0.02826568586281296,0.13665578010577345,0.13665578010577345,4. Grupo com propensão acima de 15%
273,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending D nr_declared_income ganho_limite,236,267,154814,207177,0.8838951310861424,0.747254762835643,0.1366403682504994,0.1366403682504994,0. Grupo com propensão inf a 1%
1407,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,114,129,154814,207177,0.8837209302325582,0.747254762835643,0.1364661673969152,0.1364661673969152,0. Grupo com propensão inf a 1%
386,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income,152,172,154814,207177,0.8837209302325582,0.747254762835643,0.1364661673969152,0.1364661673969152,0. Grupo com propensão inf a 1%
4493,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,114,129,154814,207177,0.8837209302325582,0.747254762835643,0.1364661673969152,0.1364661673969152,0. Grupo com propensão inf a 1%
616,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending,719,3874,10279,207177,0.18559628291171915,0.049614580769100816,0.13598170214261834,0.13598170214261834,1. Grupo com propensão inf a 3%
9358,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,68,77,154814,207177,0.8831168831168831,0.747254762835643,0.13586212028124012,0.13586212028124012,0. Grupo com propensão inf a 1%
3972,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,295,1591,10279,207177,0.18541797611565053,0.049614580769100816,0.13580339534654973,0.13580339534654973,1. Grupo com propensão inf a 3%
9622,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,196,222,154814,207177,0.8828828828828829,0.747254762835643,0.1356281200472399,0.1356281200472399,0. Grupo com propensão inf a 1%
103,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending D nr_declared_income,557,631,154814,207177,0.8827258320126783,0.747254762835643,0.13547106917703533,0.13547106917703533,0. Grupo com propensão inf a 1%
194,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,101,617,5856,207177,0.16369529983792544,0.02826568586281296,0.1354296139751125,0.1354296139751125,4. Grupo com propensão acima de 15%
159,- A tempo_aprovacao flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income,267,1443,10279,207177,0.18503118503118504,0.049614580769100816,0.13541660426208424,0.13541660426208424,1. Grupo com propensão inf a 3%
138,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending,1361,1542,154814,207177,0.8826199740596627,0.747254762835643,0.1353652112240198,0.1353652112240198,0. Grupo com propensão inf a 1%
516,- C tempo_aprovacao flag_autonomo A dias_atraso D tempo_relacionamento avg_vl_total_spending,526,596,154814,207177,0.8825503355704698,0.747254762835643,0.13529557273482684,0.13529557273482684,0. Grupo com propensão inf a 1%
96,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,109,616,8638,207177,0.17694805194805194,0.041693817363896574,0.13525423458415536,0.13525423458415536,2. Grupo com propensão inf a 8%
69,- B tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento,3559,4033,154814,207177,0.8824696255888916,0.747254762835643,0.13521486275324868,0.13521486275324868,0. Grupo com propensão inf a 1%
880,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,105,119,154814,207177,0.8823529411764706,0.747254762835643,0.1350981783408276,0.1350981783408276,0. Grupo com propensão inf a 1%
942,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,135,153,154814,207177,0.8823529411764706,0.747254762835643,0.1350981783408276,0.1350981783408276,0. Grupo com propensão inf a 1%
903,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,90,102,154814,207177,0.8823529411764706,0.747254762835643,0.1350981783408276,0.1350981783408276,0. Grupo com propensão inf a 1%
3516,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,68,385,8638,207177,0.17662337662337663,0.041693817363896574,0.13492955925948005,0.13492955925948005,2. Grupo com propensão inf a 8%
1346,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,116,433,27590,207177,0.2678983833718245,0.1331711531685467,0.1347272302032778,0.1347272302032778,3. Grupo com propensão entre 8-14%
13515,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,149,169,154814,207177,0.8816568047337278,0.747254762835643,0.1344020418980848,0.1344020418980848,0. Grupo com propensão inf a 1%
116,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending,176,1082,5856,207177,0.16266173752310537,0.02826568586281296,0.1343960516602924,0.1343960516602924,4. Grupo com propensão acima de 15%
1614,- B tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite,320,363,154814,207177,0.8815426997245179,0.747254762835643,0.13428793688887497,0.13428793688887497,0. Grupo com propensão inf a 1%
415,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,253,287,154814,207177,0.8815331010452961,0.747254762835643,0.13427833820965318,0.13427833820965318,0. Grupo com propensão inf a 1%
3211,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite,74,84,154814,207177,0.8809523809523809,0.747254762835643,0.13369761811673797,0.13369761811673797,0. Grupo com propensão inf a 1%
939,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,74,84,154814,207177,0.8809523809523809,0.747254762835643,0.13369761811673797,0.13369761811673797,0. Grupo com propensão inf a 1%
229,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,244,277,154814,207177,0.8808664259927798,0.747254762835643,0.1336116631571368,0.1336116631571368,0. Grupo com propensão inf a 1%
5623,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,96,109,154814,207177,0.8807339449541285,0.747254762835643,0.13347918211848553,0.13347918211848553,0. Grupo com propensão inf a 1%
13217,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,59,67,154814,207177,0.8805970149253731,0.747254762835643,0.13334225208973016,0.13334225208973016,0. Grupo com propensão inf a 1%
1571,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,63,360,8638,207177,0.175,0.041693817363896574,0.13330618263610342,0.13330618263610342,2. Grupo com propensão inf a 8%
368,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,302,343,154814,207177,0.880466472303207,0.747254762835643,0.133211709467564,0.133211709467564,0. Grupo com propensão inf a 1%
4816,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,81,92,154814,207177,0.8804347826086957,0.747254762835643,0.13318001977305272,0.13318001977305272,0. Grupo com propensão inf a 1%
1442,- C tempo_aprovacao flag_autonomo A dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income,515,585,154814,207177,0.8803418803418803,0.747254762835643,0.13308711750623736,0.13308711750623736,0. Grupo com propensão inf a 1%
285,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,228,259,154814,207177,0.8803088803088803,0.747254762835643,0.13305411747323737,0.13305411747323737,0. Grupo com propensão inf a 1%
53,- A tempo_aprovacao flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending,278,1524,10279,207177,0.18241469816272965,0.049614580769100816,0.13280011739362885,0.13280011739362885,1. Grupo com propensão inf a 3%
